orbit1 orbit2 k3 k2 k1 tau DenDen error
1 1 0 11 6 6 0.46140574 0.00619142
1 1 0 11 6 7 0.44823553 0.00789565
1 1 0 11 6 8 0.44214772 0.00637481
1 1 0 11 6 9 0.43974948 0.00488099
1 1 0 11 6 10 0.44234669 0.00645688
1 1 0 11 6 11 0.44076636 0.00681619
1 1 0 11 6 12 0.44169239 0.00414017
1 1 0 11 6 13 0.45159482 0.00597802
1 1 0 11 6 14 0.46401856 0.00439032
1 1 0 11 6 15 0.47705407 0.00557827
1 1 0 11 6 16 0.49557342 0.00600679
1 1 0 11 6 17 0.51865579 0.00699888
1 1 0 11 6 18 0.55075504 0.00620504
1 1 0 11 6 19 0.59666429 0.00794722
1 1 0 11 6 20 0.64544292 0.00351957
1 1 0 11 7 0 0.62279768 0.00301196
1 1 0 11 7 1 0.57270959 0.00515851
1 1 0 11 7 2 0.53584471 0.00626085
1 1 0 11 7 3 0.51331369 0.00716447
1 1 0 11 7 4 0.48298737 0.00420371
1 1 0 11 7 5 0.47335241 0.00507058
1 1 0 11 7 6 0.46311311 0.00369572
1 1 0 11 7 7 0.44692874 0.00591739
1 1 0 11 7 8 0.44131255 0.00529403
1 1 0 11 7 9 0.43469600 0.00491586
1 1 0 11 7 10 0.43325926 0.00461161
1 1 0 11 7 11 0.43157605 0.00501729
1 1 0 11 7 12 0.43190013 0.00530799
1 1 0 11 7 13 0.44237297 0.00370875
1 1 0 11 7 14 0.44906972 0.00542479
1 1 0 11 7 15 0.47411627 0.00496389
1 1 0 11 7 16 0.48828472 0.00421796
1 1 0 11 7 17 0.50286850 0.00486459
1 1 0 11 7 18 0.53650114 0.00424263
1 1 0 11 7 19 0.56798053 0.00450069
1 1 0 11 7 20 0.62279768 0.00301196
1 1 0 11 8 0 0.58291714 0.00602371
1 1 0 11 8 1 0.55797743 0.00557702
1 1 0 11 8 2 0.52429687 0.00471820
1 1 0 11 8 3 0.49784400 0.00638931
1 1 0 11 8 4 0.47709977 0.00474242
1 1 0 11 8 5 0.46226748 0.00379620
1 1 0 11 8 6 0.44781487 0.00515236
1 1 0 11 8 7 0.44820565 0.00590323
1 1 0 11 8 8 0.43336484 0.00385755
1 1 0 11 8 9 0.43171547 0.00640048
1 1 0 11 8 10 0.42589446 0.00565752
1 1 0 11 8 11 0.43556058 0.00511845
1 1 0 11 8 12 0.43879097 0.00683455
1 1 0 11 8 13 0.44056590 0.00747280
1 1 0 11 8 14 0.45358084 0.00459503
1 1 0 11 8 15 0.46503992 0.00448603
1 1 0 11 8 16 0.47721378 0.00574172
1 1 0 11 8 17 0.49781923 0.00558593
1 1 0 11 8 18 0.52537597 0.00646631
1 1 0 11 8 19 0.55121049 0.00508587
1 1 0 11 8 20 0.58291714 0.00602371
1 1 0 11 9 0 0.53195937 0.00818156
1 1 0 11 9 1 0.50735485 0.00458870
1 1 0 11 9 2 0.48964037 0.00391645
1 1 0 11 9 3 0.46955131 0.00488619
1 1 0 11 9 4 0.45566624 0.00563183
1 1 0 11 9 5 0.44233552 0.00564366
1 1 0 11 9 6 0.43326108 0.00341061
1 1 0 11 9 7 0.42467004 0.00555799
1 1 0 11 9 8 0.42626210 0.00531012
1 1 0 11 9 9 0.41076365 0.00470092
1 1 0 11 9 10 0.42594043 0.00471005
1 1 0 11 9 11 0.41697619 0.00412358
1 1 0 11 9 12 0.42054927 0.00329702
1 1 0 11 9 13 0.42267135 0.00588018
1 1 0 11 9 14 0.42923934 0.00671865
1 1 0 11 9 15 0.44245329 0.00324304
1 1 0 11 9 16 0.45218450 0.00484348
1 1 0 11 9 17 0.46685175 0.00439770
1 1 0 11 9 18 0.48431282 0.00481477
1 1 0 11 9 19 0.49818316 0.00432657
1 1 0 11 9 20 0.53195937 0.00818156
1 1 0 11 10 0 0.47968680 0.00458092
1 1 0 11 10 1 0.46655587 0.00354438
1 1 0 11 10 2 0.45260787 0.00382437
1 1 0 11 10 3 0.44548134 0.00331659
1 1 0 11 10 4 0.44070012 0.00656659
1 1 0 11 10 5 0.42946372 0.00386915
1 1 0 11 10 6 0.42368996 0.00349968
1 1 0 11 10 7 0.42012647 0.00517262
1 1 0 11 10 8 0.41244241 0.00500202
1 1 0 11 10 9 0.41534546 0.00651684
1 1 0 11 10 10 0.42009582 0.00566761
1 1 0 11 10 11 0.41507519 0.00316681
1 1 0 11 10 12 0.41573890 0.00609238
1 1 0 11 10 13 0.42260846 0.00687769
1 1 0 11 10 14 0.42322501 0.00677587
1 1 0 11 10 15 0.43013752 0.00686813
1 1 0 11 10 16 0.44188391 0.00302570
1 1 0 11 10 17 0.45356560 0.00496995
1 1 0 11 10 18 0.44933963 0.00493269
1 1 0 11 10 19 0.46977217 0.00430740
1 1 0 11 10 20 0.47968680 0.00458092
1 1 0 11 11 0 0.44685879 0.00593359
1 1 0 11 11 1 0.44058025 0.00672452
1 1 0 11 11 2 0.44003298 0.00751217
1 1 0 11 11 3 0.42890990 0.00788795
1 1 0 11 11 4 0.42723430 0.00503689
1 1 0 11 11 5 0.42442809 0.00516409
1 1 0 11 11 6 0.42930611 0.00581317
1 1 0 11 11 7 0.42711514 0.00602756
1 1 0 11 11 8 0.42361299 0.00647756
1 1 0 11 11 9 0.42031029 0.00476946
1 1 0 11 11 10 0.42424017 0.00487136
1 1 0 11 11 11 0.42284586 0.00541711
1 1 0 11 11 12 0.40913873 0.00775535
1 1 0 11 11 13 0.42567639 0.00719204
1 1 0 11 11 14 0.42602320 0.00932255
1 1 0 11 11 15 0.42620281 0.00523028
1 1 0 11 11 16 0.42823118 0.00635519
1 1 0 11 11 17 0.43199649 0.00402267
1 1 0 11 11 18 0.43593946 0.00520660
1 1 0 11 11 19 0.43715466 0.00458302
1 1 0 11 11 20 0.44685879 0.00593359
