orbit1 orbit2 r3 r2 r1 tau DenDen error
1 1 0 6 10 17 0.99958292 0.00222256
1 1 0 6 10 18 0.99920728 0.00253418
1 1 0 6 10 19 0.99904247 0.00220903
1 1 0 6 10 20 0.99921616 0.00232917
1 1 0 6 11 0 0.99951034 0.00202406
1 1 0 6 11 1 0.99962195 0.00226718
1 1 0 6 11 2 0.99987981 0.00186237
1 1 0 6 11 3 0.99972152 0.00217788
1 1 0 6 11 4 0.99969108 0.00222178
1 1 0 6 11 5 0.99951448 0.00230770
1 1 0 6 11 6 1.00072637 0.00217185
1 1 0 6 11 7 1.00056095 0.00213946
1 1 0 6 11 8 1.00073648 0.00252707
1 1 0 6 11 9 1.00073894 0.00245341
1 1 0 6 11 10 1.00042646 0.00225903
1 1 0 6 11 11 1.00047928 0.00185169
1 1 0 6 11 12 1.00049490 0.00230114
1 1 0 6 11 13 0.99966685 0.00200834
1 1 0 6 11 14 0.99950458 0.00233808
1 1 0 6 11 15 0.99998639 0.00216090
1 1 0 6 11 16 0.99926758 0.00216102
1 1 0 6 11 17 0.99930735 0.00217472
1 1 0 6 11 18 0.99996557 0.00248439
1 1 0 6 11 19 0.99951563 0.00233593
1 1 0 6 11 20 0.99951034 0.00202406
1 1 0 7 0 0 1.00047499 0.00257472
1 1 0 7 0 1 0.99919103 0.00255023
1 1 0 7 0 2 0.99946534 0.00264423
1 1 0 7 0 3 0.99925206 0.00240157
1 1 0 7 0 4 0.99944788 0.00256176
1 1 0 7 0 5 0.99964643 0.00280306
1 1 0 7 0 6 0.99879641 0.00220770
1 1 0 7 0 7 0.99882624 0.00235191
1 1 0 7 0 8 0.99860967 0.00242141
1 1 0 7 0 9 0.99968053 0.00262325
1 1 0 7 0 10 0.99948904 0.00236354
1 1 0 7 0 11 0.99939376 0.00240826
1 1 0 7 0 12 0.99942097 0.00267885
1 1 0 7 0 13 0.99885565 0.00252478
1 1 0 7 0 14 1.00007085 0.00261680
1 1 0 7 0 15 1.00001420 0.00264034
1 1 0 7 0 16 0.99990429 0.00267124
1 1 0 7 0 17 0.99883645 0.00254719
1 1 0 7 0 18 0.99902512 0.00258123
1 1 0 7 0 19 0.99962128 0.00234884
1 1 0 7 0 20 1.00047499 0.00257472
1 1 0 7 1 0 1.00011674 0.00234458
1 1 0 7 1 1 0.99991577 0.00235706
1 1 0 7 1 2 0.99909952 0.00210695
1 1 0 7 1 3 0.99971067 0.00242200
1 1 0 7 1 4 0.99926600 0.00221874
1 1 0 7 1 5 0.99881188 0.00249738
1 1 0 7 1 6 1.00020071 0.00223383
1 1 0 7 1 7 1.00016528 0.00207975
1 1 0 7 1 8 1.00034778 0.00211553
1 1 0 7 1 9 1.00012109 0.00222681
1 1 0 7 1 10 0.99947401 0.00256570
1 1 0 7 1 11 0.99940866 0.00233622
1 1 0 7 1 12 0.99931962 0.00203212
1 1 0 7 1 13 0.99939099 0.00212073
1 1 0 7 1 14 1.00014831 0.00237540
1 1 0 7 1 15 1.00023357 0.00224076
1 1 0 7 1 16 0.99919588 0.00266709
1 1 0 7 1 17 0.99847512 0.00213734
1 1 0 7 1 18 0.99957152 0.00196424
1 1 0 7 1 19 0.99847091 0.00223559
1 1 0 7 1 20 1.00011674 0.00234458
1 1 0 7 2 0 0.99945079 0.00225320
1 1 0 7 2 1 0.99928606 0.00205086
1 1 0 7 2 2 0.99932317 0.00217346
1 1 0 7 2 3 1.00027911 0.00213623
1 1 0 7 2 4 0.99957216 0.00225512
1 1 0 7 2 5 0.99962875 0.00239751
1 1 0 7 2 6 0.99967260 0.00209697
1 1 0 7 2 7 1.00024944 0.00202201
1 1 0 7 2 8 0.99916239 0.00238047
1 1 0 7 2 9 0.99980932 0.00226479
1 1 0 7 2 10 0.99933096 0.00235085
1 1 0 7 2 11 0.99938223 0.00233813
1 1 0 7 2 12 0.99981598 0.00229694
1 1 0 7 2 13 0.99956385 0.00203723
1 1 0 7 2 14 1.00042770 0.00206073
1 1 0 7 2 15 0.99966964 0.00252689
1 1 0 7 2 16 0.99891139 0.00226784
1 1 0 7 2 17 1.00053838 0.00247865
1 1 0 7 2 18 0.99984155 0.00227906
1 1 0 7 2 19 1.00041157 0.00230764
1 1 0 7 2 20 0.99945079 0.00225320
1 1 0 7 3 0 0.99995174 0.00238890
1 1 0 7 3 1 0.99995327 0.00241256
1 1 0 7 3 2 1.00006038 0.00215266
1 1 0 7 3 3 1.00041909 0.00218228
1 1 0 7 3 4 1.00003739 0.00235251
1 1 0 7 3 5 1.00020855 0.00240721
1 1 0 7 3 6 1.00056728 0.00225462
1 1 0 7 3 7 0.99961776 0.00233760
1 1 0 7 3 8 1.00049303 0.00234839
1 1 0 7 3 9 0.99998044 0.00207144
1 1 0 7 3 10 0.99997824 0.00238466
1 1 0 7 3 11 1.00077502 0.00234538
1 1 0 7 3 12 0.99923520 0.00226287
1 1 0 7 3 13 0.99901611 0.00228112
1 1 0 7 3 14 0.99918413 0.00254900
1 1 0 7 3 15 1.00023071 0.00230493
1 1 0 7 3 16 1.00076239 0.00216157
1 1 0 7 3 17 1.00028765 0.00240990
1 1 0 7 3 18 0.99944038 0.00240692
1 1 0 7 3 19 1.00007167 0.00225990
1 1 0 7 3 20 0.99995174 0.00238890
1 1 0 7 4 0 0.99922900 0.00235969
1 1 0 7 4 1 0.99943110 0.00225917
1 1 0 7 4 2 0.99947071 0.00239913
1 1 0 7 4 3 0.99920551 0.00257706
1 1 0 7 4 4 0.99936473 0.00242768
1 1 0 7 4 5 0.99885623 0.00208510
1 1 0 7 4 6 0.99987385 0.00204952
1 1 0 7 4 7 1.00039443 0.00243960
1 1 0 7 4 8 0.99911824 0.00252018
1 1 0 7 4 9 1.00049371 0.00253501
1 1 0 7 4 10 0.99931002 0.00263109
1 1 0 7 4 11 0.99944561 0.00270108
1 1 0 7 4 12 0.99900499 0.00233570
1 1 0 7 4 13 1.00005145 0.00208911
1 1 0 7 4 14 1.00005948 0.00237242
1 1 0 7 4 15 0.99976118 0.00218518
1 1 0 7 4 16 0.99949120 0.00271249
1 1 0 7 4 17 0.99982363 0.00238607
1 1 0 7 4 18 0.99898721 0.00219764
1 1 0 7 4 19 0.99981654 0.00236719
1 1 0 7 4 20 0.99922900 0.00235969
1 1 0 7 5 0 1.00001672 0.00248359
1 1 0 7 5 1 1.00037575 0.00240922
1 1 0 7 5 2 1.00026629 0.00248293
1 1 0 7 5 3 0.99985366 0.00233034
1 1 0 7 5 4 1.00045721 0.00240790
1 1 0 7 5 5 1.00036906 0.00247875
1 1 0 7 5 6 1.00030233 0.00225958
1 1 0 7 5 7 0.99945163 0.00257296
1 1 0 7 5 8 1.00026513 0.00249968
1 1 0 7 5 9 1.00078252 0.00247080
1 1 0 7 5 10 0.99975455 0.00235069
1 1 0 7 5 11 1.00014853 0.00269179
1 1 0 7 5 12 0.99958953 0.00242707
1 1 0 7 5 13 1.00027298 0.00252631
1 1 0 7 5 14 1.00047078 0.00261993
1 1 0 7 5 15 0.99987048 0.00254491
1 1 0 7 5 16 1.00026836 0.00218336
1 1 0 7 5 17 0.99920338 0.00273068
1 1 0 7 5 18 1.00074070 0.00231249
1 1 0 7 5 19 0.99967603 0.00233352
1 1 0 7 5 20 1.00001672 0.00248359
1 1 0 7 6 0 0.99981261 0.00243112
1 1 0 7 6 1 0.99992012 0.00233556
1 1 0 7 6 2 0.99993846 0.00247546
1 1 0 7 6 3 1.00024685 0.00267929
1 1 0 7 6 4 0.99967326 0.00222565
1 1 0 7 6 5 1.00004732 0.00232124
1 1 0 7 6 6 0.99964873 0.00246852
1 1 0 7 6 7 0.99923226 0.00254182
1 1 0 7 6 8 1.00004159 0.00198750
1 1 0 7 6 9 0.99967020 0.00229133
1 1 0 7 6 10 1.00130992 0.00210142
1 1 0 7 6 11 1.00008362 0.00236812
1 1 0 7 6 12 0.99924951 0.00223601
1 1 0 7 6 13 1.00011075 0.00233946
1 1 0 7 6 14 0.99949084 0.00219018
1 1 0 7 6 15 0.99990631 0.00228412
1 1 0 7 6 16 0.99993134 0.00237262
1 1 0 7 6 17 0.99917085 0.00215105
1 1 0 7 6 18 0.99842482 0.00258090
1 1 0 7 6 19 0.99848331 0.00243146
1 1 0 7 6 20 0.99981261 0.00243112
1 1 0 7 7 0 0.99916377 0.00216996
1 1 0 7 7 1 0.99990218 0.00228860
1 1 0 7 7 2 1.00075587 0.00245622
1 1 0 7 7 3 1.00020584 0.00262924
1 1 0 7 7 4 0.99975246 0.00250939
1 1 0 7 7 5 0.99954812 0.00249983
1 1 0 7 7 6 0.99920210 0.00254492
1 1 0 7 7 7 0.99965386 0.00271478
1 1 0 7 7 8 0.99979863 0.00249714
1 1 0 7 7 9 0.99927435 0.00238663
1 1 0 7 7 10 0.99970358 0.00248947
1 1 0 7 7 11 0.99932361 0.00248794
1 1 0 7 7 12 0.99921527 0.00261013
1 1 0 7 7 13 1.00018957 0.00254407
1 1 0 7 7 14 0.99995757 0.00252392
1 1 0 7 7 15 1.00015830 0.00237736
1 1 0 7 7 16 0.99920107 0.00255673
1 1 0 7 7 17 1.00086672 0.00269808
1 1 0 7 7 18 1.00018170 0.00225305
1 1 0 7 7 19 0.99958176 0.00251551
1 1 0 7 7 20 0.99916377 0.00216996
1 1 0 7 8 0 1.00090643 0.00228129
1 1 0 7 8 1 0.99962619 0.00237636
1 1 0 7 8 2 0.99943175 0.00242844
1 1 0 7 8 3 0.99942787 0.00215065
1 1 0 7 8 4 0.99979199 0.00226415
1 1 0 7 8 5 0.99994274 0.00239618
1 1 0 7 8 6 1.00096352 0.00258509
1 1 0 7 8 7 1.00031402 0.00222206
1 1 0 7 8 8 0.99967524 0.00257625
1 1 0 7 8 9 1.00067111 0.00214253
1 1 0 7 8 10 0.99980576 0.00247078
1 1 0 7 8 11 1.00010386 0.00236362
1 1 0 7 8 12 0.99992813 0.00229911
1 1 0 7 8 13 1.00079409 0.00247588
1 1 0 7 8 14 1.00090748 0.00240239
1 1 0 7 8 15 1.00066046 0.00251188
1 1 0 7 8 16 0.99950896 0.00264611
1 1 0 7 8 17 1.00045519 0.00212596
1 1 0 7 8 18 0.99988645 0.00217336
1 1 0 7 8 19 0.99908974 0.00232554
1 1 0 7 8 20 1.00090643 0.00228129
1 1 0 7 9 0 0.99975850 0.00264590
1 1 0 7 9 1 1.00067572 0.00247549
1 1 0 7 9 2 0.99955529 0.00253102
1 1 0 7 9 3 0.99964260 0.00280358
1 1 0 7 9 4 0.99972864 0.00266318
1 1 0 7 9 5 0.99999637 0.00280994
1 1 0 7 9 6 0.99966288 0.00287005
1 1 0 7 9 7 0.99868008 0.00270193
1 1 0 7 9 8 0.99930558 0.00259437
1 1 0 7 9 9 0.99980895 0.00273118
1 1 0 7 9 10 0.99935232 0.00284598
1 1 0 7 9 11 0.99939072 0.00283216
1 1 0 7 9 12 1.00106963 0.00281073
1 1 0 7 9 13 1.00065678 0.00257630
1 1 0 7 9 14 0.99969862 0.00264584
1 1 0 7 9 15 1.00000683 0.00270273
1 1 0 7 9 16 1.00035763 0.00278499
1 1 0 7 9 17 0.99974843 0.00229291
1 1 0 7 9 18 1.00008152 0.00243031
1 1 0 7 9 19 0.99954479 0.00252366
1 1 0 7 9 20 0.99975850 0.00264590
1 1 0 7 10 0 0.99985235 0.00271779
1 1 0 7 10 1 1.00033266 0.00262725
1 1 0 7 10 2 1.00061747 0.00243711
1 1 0 7 10 3 0.99974682 0.00261548
1 1 0 7 10 4 0.99977459 0.00268976
1 1 0 7 10 5 0.99967218 0.00262461
1 1 0 7 10 6 1.00029171 0.00257584
1 1 0 7 10 7 0.99937187 0.00275772
1 1 0 7 10 8 1.00081400 0.00248277
1 1 0 7 10 9 0.99985580 0.00255554
1 1 0 7 10 10 1.00004254 0.00260553
1 1 0 7 10 11 0.99989921 0.00252562
1 1 0 7 10 12 0.99998412 0.00226878
1 1 0 7 10 13 0.99919557 0.00252337
1 1 0 7 10 14 0.99980086 0.00272775
1 1 0 7 10 15 1.00030449 0.00243631
1 1 0 7 10 16 0.99954085 0.00268007
1 1 0 7 10 17 0.99997481 0.00289518
1 1 0 7 10 18 1.00042398 0.00229726
1 1 0 7 10 19 0.99977529 0.00243488
1 1 0 7 10 20 0.99985235 0.00271779
1 1 0 7 11 0 0.99984990 0.00245167
1 1 0 7 11 1 0.99982407 0.00262549
1 1 0 7 11 2 0.99891473 0.00235197
1 1 0 7 11 3 0.99906568 0.00240203
1 1 0 7 11 4 0.99985576 0.00269723
1 1 0 7 11 5 1.00022624 0.00207095
1 1 0 7 11 6 1.00009818 0.00263400
1 1 0 7 11 7 1.00031418 0.00249073
1 1 0 7 11 8 0.99937681 0.00224499
1 1 0 7 11 9 0.99962201 0.00244150
1 1 0 7 11 10 0.99934110 0.00265867
1 1 0 7 11 11 0.99925646 0.00256389
1 1 0 7 11 12 0.99979851 0.00266972
1 1 0 7 11 13 0.99989182 0.00249557
1 1 0 7 11 14 0.99917761 0.00274305
1 1 0 7 11 15 0.99991827 0.00248678
1 1 0 7 11 16 0.99961383 0.00239012
1 1 0 7 11 17 0.99932520 0.00265290
1 1 0 7 11 18 1.00038009 0.00246845
1 1 0 7 11 19 0.99984685 0.00242113
1 1 0 7 11 20 0.99984990 0.00245167
1 1 0 8 0 0 0.99850472 0.00247206
1 1 0 8 0 1 0.99918539 0.00218521
1 1 0 8 0 2 0.99882770 0.00217627
1 1 0 8 0 3 0.99904550 0.00242379
1 1 0 8 0 4 0.99816582 0.00269310
1 1 0 8 0 5 0.99927169 0.00237973
1 1 0 8 0 6 0.99905985 0.00239004
1 1 0 8 0 7 0.99883610 0.00230506
1 1 0 8 0 8 0.99894094 0.00233489
1 1 0 8 0 9 0.99947189 0.00271507
1 1 0 8 0 10 0.99910947 0.00254778
1 1 0 8 0 11 0.99881018 0.00263833
1 1 0 8 0 12 0.99906996 0.00259730
1 1 0 8 0 13 0.99849662 0.00259066
1 1 0 8 0 14 0.99911179 0.00236738
1 1 0 8 0 15 0.99817619 0.00243468
1 1 0 8 0 16 0.99863362 0.00220826
1 1 0 8 0 17 0.99931221 0.00258667
1 1 0 8 0 18 1.00022887 0.00219192
1 1 0 8 0 19 0.99862320 0.00238730
1 1 0 8 0 20 0.99850472 0.00247206
1 1 0 8 1 0 0.99913014 0.00243459
1 1 0 8 1 1 0.99864746 0.00252309
1 1 0 8 1 2 0.99845643 0.00251066
1 1 0 8 1 3 0.99894761 0.00243302
1 1 0 8 1 4 0.99805100 0.00266363
1 1 0 8 1 5 0.99882655 0.00272639
1 1 0 8 1 6 0.99890722 0.00272707
1 1 0 8 1 7 0.99838175 0.00244840
1 1 0 8 1 8 0.99874381 0.00258277
1 1 0 8 1 9 0.99827407 0.00259223
1 1 0 8 1 10 0.99896887 0.00236682
1 1 0 8 1 11 0.99876625 0.00266130
1 1 0 8 1 12 0.99801197 0.00225562
1 1 0 8 1 13 0.99929499 0.00220365
1 1 0 8 1 14 0.99889186 0.00246267
1 1 0 8 1 15 0.99896185 0.00247166
1 1 0 8 1 16 0.99881599 0.00265672
1 1 0 8 1 17 0.99804801 0.00283383
1 1 0 8 1 18 0.99842965 0.00251597
1 1 0 8 1 19 0.99778658 0.00251075
1 1 0 8 1 20 0.99913014 0.00243459
1 1 0 8 2 0 1.00012027 0.00283635
1 1 0 8 2 1 0.99997839 0.00254634
1 1 0 8 2 2 0.99942594 0.00277185
1 1 0 8 2 3 1.00057056 0.00297359
1 1 0 8 2 4 0.99950616 0.00268192
1 1 0 8 2 5 0.99962385 0.00263679
1 1 0 8 2 6 1.00021762 0.00260550
1 1 0 8 2 7 0.99984411 0.00287275
1 1 0 8 2 8 0.99961107 0.00274836
1 1 0 8 2 9 1.00041864 0.00267095
1 1 0 8 2 10 1.00012499 0.00274680
1 1 0 8 2 11 0.99991065 0.00295304
1 1 0 8 2 12 0.99929429 0.00286522
1 1 0 8 2 13 0.99963989 0.00271116
1 1 0 8 2 14 1.00036769 0.00262305
1 1 0 8 2 15 0.99876098 0.00233842
1 1 0 8 2 16 0.99974030 0.00248649
1 1 0 8 2 17 1.00021338 0.00251376
1 1 0 8 2 18 0.99921165 0.00278683
1 1 0 8 2 19 0.99944975 0.00257018
1 1 0 8 2 20 1.00012027 0.00283635
1 1 0 8 3 0 0.99953704 0.00277922
1 1 0 8 3 1 1.00080118 0.00239389
1 1 0 8 3 2 0.99974219 0.00255249
1 1 0 8 3 3 1.00013834 0.00270435
1 1 0 8 3 4 0.99952342 0.00231887
1 1 0 8 3 5 1.00093397 0.00272673
1 1 0 8 3 6 0.99966458 0.00245324
1 1 0 8 3 7 0.99956151 0.00283284
1 1 0 8 3 8 0.99946262 0.00227099
1 1 0 8 3 9 1.00083749 0.00289646
1 1 0 8 3 10 1.00039924 0.00268317
1 1 0 8 3 11 1.00026028 0.00283452
1 1 0 8 3 12 1.00004589 0.00263455
1 1 0 8 3 13 1.00021547 0.00247633
1 1 0 8 3 14 0.99972233 0.00275963
1 1 0 8 3 15 0.99976238 0.00259532
1 1 0 8 3 16 0.99995846 0.00266331
1 1 0 8 3 17 1.00042417 0.00265036
1 1 0 8 3 18 1.00015197 0.00255128
1 1 0 8 3 19 0.99959956 0.00280938
1 1 0 8 3 20 0.99953704 0.00277922
1 1 0 8 4 0 0.99912348 0.00269517
1 1 0 8 4 1 0.99959252 0.00273976
1 1 0 8 4 2 0.99854818 0.00245571
1 1 0 8 4 3 0.99888182 0.00241308
1 1 0 8 4 4 0.99938809 0.00254037
1 1 0 8 4 5 0.99890620 0.00266693
1 1 0 8 4 6 0.99944686 0.00267969
1 1 0 8 4 7 0.99968894 0.00242209
1 1 0 8 4 8 0.99950842 0.00241266
1 1 0 8 4 9 0.99887493 0.00235298
1 1 0 8 4 10 0.99939976 0.00257550
1 1 0 8 4 11 0.99844066 0.00255765
1 1 0 8 4 12 0.99885462 0.00264316
1 1 0 8 4 13 0.99999355 0.00278535
1 1 0 8 4 14 0.99874752 0.00262848
1 1 0 8 4 15 0.99842484 0.00233387
1 1 0 8 4 16 0.99948279 0.00263453
1 1 0 8 4 17 0.99915160 0.00234917
1 1 0 8 4 18 0.99867346 0.00239048
1 1 0 8 4 19 0.99936765 0.00280508
1 1 0 8 4 20 0.99912348 0.00269517
1 1 0 8 5 0 0.99975871 0.00257296
1 1 0 8 5 1 0.99999258 0.00294436
1 1 0 8 5 2 1.00044333 0.00266184
1 1 0 8 5 3 0.99938720 0.00291038
1 1 0 8 5 4 1.00040773 0.00286838
1 1 0 8 5 5 0.99963230 0.00234034
1 1 0 8 5 6 0.99942413 0.00280769
1 1 0 8 5 7 1.00044599 0.00270937
1 1 0 8 5 8 1.00021441 0.00253358
1 1 0 8 5 9 0.99966723 0.00264209
1 1 0 8 5 10 1.00045092 0.00279393
1 1 0 8 5 11 1.00008611 0.00272120
1 1 0 8 5 12 0.99975867 0.00278944
1 1 0 8 5 13 0.99978708 0.00241670
1 1 0 8 5 14 1.00077731 0.00250752
1 1 0 8 5 15 0.99997294 0.00260864
1 1 0 8 5 16 0.99998506 0.00261237
1 1 0 8 5 17 1.00047702 0.00274793
1 1 0 8 5 18 1.00069171 0.00297572
1 1 0 8 5 19 1.00030502 0.00284011
1 1 0 8 5 20 0.99975871 0.00257296
1 1 0 8 6 0 0.99981202 0.00226629
1 1 0 8 6 1 0.99930293 0.00227259
1 1 0 8 6 2 0.99959860 0.00242105
1 1 0 8 6 3 0.99886226 0.00249978
1 1 0 8 6 4 0.99963266 0.00197521
1 1 0 8 6 5 0.99912799 0.00264167
1 1 0 8 6 6 0.99909583 0.00223661
1 1 0 8 6 7 1.00068867 0.00218103
1 1 0 8 6 8 0.99934902 0.00236296
1 1 0 8 6 9 0.99902791 0.00221536
1 1 0 8 6 10 0.99939028 0.00202055
1 1 0 8 6 11 1.00025532 0.00215880
1 1 0 8 6 12 0.99942903 0.00232000
1 1 0 8 6 13 0.99934548 0.00220201
1 1 0 8 6 14 1.00076213 0.00202574
1 1 0 8 6 15 0.99962046 0.00218071
1 1 0 8 6 16 0.99842936 0.00232360
1 1 0 8 6 17 0.99913004 0.00221694
1 1 0 8 6 18 0.99836371 0.00240524
1 1 0 8 6 19 0.99872442 0.00221373
1 1 0 8 6 20 0.99981202 0.00226629
1 1 0 8 7 0 0.99963758 0.00227829
1 1 0 8 7 1 0.99960300 0.00212967
1 1 0 8 7 2 0.99935701 0.00230186
1 1 0 8 7 3 0.99961460 0.00234915
1 1 0 8 7 4 0.99949840 0.00234135
1 1 0 8 7 5 0.99935909 0.00262303
1 1 0 8 7 6 0.99838115 0.00270096
1 1 0 8 7 7 0.99953068 0.00265702
1 1 0 8 7 8 1.00008647 0.00233585
1 1 0 8 7 9 0.99937670 0.00204544
1 1 0 8 7 10 0.99947335 0.00223185
1 1 0 8 7 11 0.99918136 0.00230067
1 1 0 8 7 12 0.99927478 0.00217977
1 1 0 8 7 13 0.99915759 0.00217066
1 1 0 8 7 14 0.99916884 0.00247285
1 1 0 8 7 15 1.00041360 0.00246227
1 1 0 8 7 16 0.99935508 0.00212587
1 1 0 8 7 17 0.99947271 0.00224234
1 1 0 8 7 18 0.99952915 0.00239933
1 1 0 8 7 19 0.99943908 0.00228944
1 1 0 8 7 20 0.99963758 0.00227829
1 1 0 8 8 0 1.00096676 0.00226926
1 1 0 8 8 1 0.99928862 0.00261165
1 1 0 8 8 2 0.99982943 0.00261976
1 1 0 8 8 3 1.00083161 0.00235105
1 1 0 8 8 4 0.99958818 0.00281377
1 1 0 8 8 5 1.00009006 0.00259784
1 1 0 8 8 6 1.00067513 0.00240754
1 1 0 8 8 7 1.00137072 0.00238742
1 1 0 8 8 8 1.00018301 0.00239753
1 1 0 8 8 9 1.00016179 0.00298659
1 1 0 8 8 10 0.99985031 0.00261837
1 1 0 8 8 11 1.00001329 0.00266104
1 1 0 8 8 12 0.99955805 0.00235206
1 1 0 8 8 13 0.99914247 0.00244017
1 1 0 8 8 14 1.00007903 0.00261878
1 1 0 8 8 15 0.99979478 0.00243693
1 1 0 8 8 16 1.00048212 0.00263823
1 1 0 8 8 17 1.00068400 0.00252926
1 1 0 8 8 18 1.00150443 0.00240143
1 1 0 8 8 19 1.00034005 0.00251405
1 1 0 8 8 20 1.00096676 0.00226926
1 1 0 8 9 0 0.99961334 0.00221422
1 1 0 8 9 1 0.99971030 0.00269141
1 1 0 8 9 2 0.99941803 0.00248555
1 1 0 8 9 3 0.99905507 0.00216743
1 1 0 8 9 4 0.99899924 0.00305765
1 1 0 8 9 5 0.99912768 0.00241191
1 1 0 8 9 6 1.00009665 0.00224031
1 1 0 8 9 7 0.99982359 0.00236611
1 1 0 8 9 8 0.99979897 0.00246817
1 1 0 8 9 9 0.99957353 0.00219357
1 1 0 8 9 10 0.99984760 0.00246913
1 1 0 8 9 11 0.99905866 0.00252210
1 1 0 8 9 12 0.99893365 0.00252842
1 1 0 8 9 13 0.99957246 0.00250264
1 1 0 8 9 14 0.99925058 0.00229508
1 1 0 8 9 15 1.00013406 0.00242708
1 1 0 8 9 16 0.99908449 0.00231110
1 1 0 8 9 17 0.99933640 0.00259577
1 1 0 8 9 18 0.99968104 0.00265703
1 1 0 8 9 19 0.99968957 0.00225683
1 1 0 8 9 20 0.99961334 0.00221422
1 1 0 8 10 0 0.99975863 0.00232776
1 1 0 8 10 1 0.99999400 0.00221745
1 1 0 8 10 2 1.00006339 0.00233043
1 1 0 8 10 3 0.99984891 0.00244031
1 1 0 8 10 4 0.99887221 0.00248567
1 1 0 8 10 5 0.99894439 0.00226878
1 1 0 8 10 6 0.99988903 0.00231322
1 1 0 8 10 7 0.99975498 0.00256872
1 1 0 8 10 8 0.99874166 0.00236284
1 1 0 8 10 9 0.99958026 0.00220355
1 1 0 8 10 10 0.99985247 0.00264447
1 1 0 8 10 11 0.99974788 0.00233077
1 1 0 8 10 12 0.99997570 0.00231130
1 1 0 8 10 13 0.99963744 0.00246592
1 1 0 8 10 14 0.99890790 0.00224847
1 1 0 8 10 15 0.99928223 0.00263548
1 1 0 8 10 16 1.00011178 0.00233293
1 1 0 8 10 17 0.99905539 0.00242211
1 1 0 8 10 18 0.99956692 0.00253176
1 1 0 8 10 19 0.99893353 0.00243503
1 1 0 8 10 20 0.99975863 0.00232776
1 1 0 8 11 0 0.99952204 0.00223120
1 1 0 8 11 1 1.00003892 0.00259366
1 1 0 8 11 2 1.00022270 0.00244681
1 1 0 8 11 3 0.99996690 0.00257276
1 1 0 8 11 4 0.99969304 0.00241542
1 1 0 8 11 5 1.00034048 0.00223545
1 1 0 8 11 6 1.00052207 0.00256242
1 1 0 8 11 7 0.99984877 0.00218863
1 1 0 8 11 8 0.99989179 0.00282680
1 1 0 8 11 9 1.00000734 0.00233526
1 1 0 8 11 10 0.99953505 0.00245696
1 1 0 8 11 11 0.99950679 0.00254634
1 1 0 8 11 12 1.00007808 0.00211791
1 1 0 8 11 13 0.99985032 0.00219047
1 1 0 8 11 14 0.99987302 0.00251094
1 1 0 8 11 15 0.99917218 0.00237651
1 1 0 8 11 16 0.99969423 0.00247699
1 1 0 8 11 17 1.00023565 0.00243637
1 1 0 8 11 18 1.00046254 0.00252742
1 1 0 8 11 19 1.00029024 0.00258796
1 1 0 8 11 20 0.99952204 0.00223120
1 1 0 9 0 0 0.99971714 0.00256647
1 1 0 9 0 1 0.99986291 0.00242581
1 1 0 9 0 2 1.00025709 0.00251244
1 1 0 9 0 3 1.00086906 0.00255329
1 1 0 9 0 4 0.99966078 0.00228501
1 1 0 9 0 5 1.00062969 0.00250146
1 1 0 9 0 6 1.00072734 0.00260170
1 1 0 9 0 7 1.00091629 0.00245839
1 1 0 9 0 8 1.00056320 0.00262221
1 1 0 9 0 9 1.00101789 0.00271699
1 1 0 9 0 10 0.99968783 0.00238158
1 1 0 9 0 11 1.00055867 0.00288841
1 1 0 9 0 12 1.00053403 0.00256099
1 1 0 9 0 13 1.00067170 0.00256110
1 1 0 9 0 14 1.00080319 0.00236939
1 1 0 9 0 15 1.00102949 0.00271529
1 1 0 9 0 16 1.00012119 0.00213378
1 1 0 9 0 17 1.00028468 0.00231397
1 1 0 9 0 18 0.99997276 0.00251895
1 1 0 9 0 19 1.00014483 0.00257586
1 1 0 9 0 20 0.99971714 0.00256647
1 1 0 9 1 0 0.99930999 0.00250526
1 1 0 9 1 1 0.99892586 0.00278215
1 1 0 9 1 2 0.99931069 0.00240047
1 1 0 9 1 3 1.00035620 0.00240463
1 1 0 9 1 4 0.99973146 0.00261317
1 1 0 9 1 5 0.99902379 0.00231209
1 1 0 9 1 6 0.99824168 0.00243056
1 1 0 9 1 7 0.99958282 0.00242791
1 1 0 9 1 8 0.99939809 0.00195306
1 1 0 9 1 9 0.99961666 0.00250512
1 1 0 9 1 10 1.00019036 0.00288093
1 1 0 9 1 11 0.99976941 0.00229863
1 1 0 9 1 12 0.99892557 0.00258262
1 1 0 9 1 13 0.99927625 0.00248422
1 1 0 9 1 14 0.99887651 0.00251518
1 1 0 9 1 15 0.99918958 0.00250637
1 1 0 9 1 16 0.99927924 0.00252672
1 1 0 9 1 17 0.99907847 0.00248539
1 1 0 9 1 18 0.99908802 0.00227010
1 1 0 9 1 19 0.99856501 0.00275601
1 1 0 9 1 20 0.99930999 0.00250526
1 1 0 9 2 0 0.99995174 0.00229204
1 1 0 9 2 1 1.00036927 0.00231778
1 1 0 9 2 2 1.00006455 0.00248289
1 1 0 9 2 3 1.00012418 0.00232207
1 1 0 9 2 4 0.99974692 0.00245322
1 1 0 9 2 5 0.99991543 0.00246303
1 1 0 9 2 6 1.00020794 0.00247330
1 1 0 9 2 7 0.99914850 0.00241557
1 1 0 9 2 8 1.00025742 0.00264769
1 1 0 9 2 9 0.99950575 0.00243502
1 1 0 9 2 10 0.99940815 0.00231415
